id,start_datetime_ist,corridor,zone,junction,event_cause_name,severity_score,requires_road_closure,resolution_hours,hour_ist,hour_sin,hour_cos,day_of_week,dow_sin,dow_cos,month,time_slot,is_peak_hour,is_weekend,is_holiday,latitude,longitude,distance_to_center_km,is_main_corridor,corridor_event_freq,zone_event_freq,junction_event_freq,event_cause_encoded,cause_base_severity,priority_encoded,is_planned,has_description,description_length,hist_closure_rate_cause,hist_closure_rate_corridor,avg_resolution_time_cause,cascade_probability,station_efficiency_score,rainfall_mm
FKID002099,2024-02-28T01:46:33,Magadi Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,1,0.2588,0.9659,2,0.9749,-0.2225,2,3,0,0,0,12.9880117,77.5098991,9.33,1,0.03,0.5787,0.6929,13,2.0,1,0,1,83,0.0429,0.0408,0.98,0.0947,1.0,0.0
FKID002100,2024-02-28T04:57:51,Tumkur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,0.3705555555555556,4,0.866,0.5,2,0.9749,-0.2225,2,4,0,0,0,13.0193245,77.5529483,5.882,1,0.0561,0.5787,0.6929,13,2.0,1,0,1,35,0.0429,0.0262,0.98,0.0947,1.0,31.0
FKID002101,2024-02-28T03:51:55,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,3,0.7071,0.7071,2,0.9749,-0.2225,2,4,0,0,0,12.9587208,77.5931516,3.171,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,30,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID002102,2024-02-28T00:47:41,Hennur Main Road,Unknown,Unknown,congestion,6.21,0,,0,0.0,1.0,2,0.9749,-0.2225,2,3,0,0,0,13.0382283,77.626245,6.562,1,0.0118,0.5787,0.6929,1,4.5,1,0,1,68,0.0441,0.0625,1.24,0.151,1.0,0.0
FKID002103,2024-02-28T02:08:24,Non-corridor,Unknown,Unknown,construction,5.5,0,,2,0.5,0.866,2,0.9749,-0.2225,2,4,0,0,0,12.9255592,77.6087154,6.98,0,0.3821,0.5787,0.6929,2,5.5,0,1,1,24,0.2646,0.1211,119.51,0.1283,1.0,0.0
FKID002104,2024-02-28T02:23:23,Old Madras Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,2,0.5,0.866,2,0.9749,-0.2225,2,4,0,0,0,12.9853022,77.6436693,5.169,1,0.0322,0.5787,0.6929,13,2.0,1,0,1,25,0.0429,0.0456,0.98,0.0947,1.0,0.0
FKID002105,2024-03-19T02:32:33,ORR East 2,Unknown,Unknown,construction,7.59,0,,2,0.5,0.866,1,0.7818,0.6235,3,4,0,0,0,12.9695714,77.700534,11.493,1,0.0229,0.5787,0.6929,2,5.5,1,1,1,138,0.2646,0.016,119.51,0.1783,1.0,0.0
FKID002106,2024-03-19T03:01:29,Non-corridor,Unknown,Unknown,water_logging,4.0,0,2.055277777777778,3,0.7071,0.7071,1,0.7818,0.6235,3,4,0,0,0,12.9959395,77.5959461,0.983,0,0.3821,0.5787,0.6929,15,4.0,0,0,0,0,0.0852,0.1211,116.68,0.0,1.0,0.0
FKID002107,2024-03-19T03:17:06,Non-corridor,Unknown,Unknown,pot_holes,2.5,0,56.469166666666666,3,0.7071,0.7071,1,0.7818,0.6235,3,4,0,0,0,13.1029761,77.5856628,12.933,0,0.3821,0.5787,0.6929,6,2.5,0,0,1,63,0.0242,0.1211,172.16,0.09,1.0,0.0
FKID002108,2024-03-19T03:14:13,Non-corridor,Unknown,Unknown,pot_holes,2.5,0,56.5175,3,0.7071,0.7071,1,0.7818,0.6235,3,4,0,0,0,13.1028933,77.5855267,12.926,0,0.3821,0.5787,0.6929,6,2.5,0,0,1,63,0.0242,0.1211,172.16,0.09,1.0,0.0
FKID002109,2024-02-28T05:26:50,Non-corridor,Unknown,Unknown,others,2.5,0,0.26361111111111113,5,0.9659,0.2588,2,0.9749,-0.2225,2,4,0,0,0,13.025746,77.5210641,9.186,0,0.3821,0.5787,0.6929,5,2.5,0,0,1,86,0.0862,0.1211,92.72,0.0815,1.0,0.0
FKID002110,2024-02-28T05:26:42,Non-corridor,Unknown,Unknown,procession,7.0,0,,5,0.9659,0.2588,2,0.9749,-0.2225,2,4,0,0,0,12.9360068,77.7070682,13.309,0,0.3821,0.5787,0.6929,7,7.0,0,1,1,16,0.2639,0.1211,0.91,0.1553,1.0,0.0
FKID002111,2024-02-28T06:01:06,Non-corridor,Unknown,Unknown,others,2.5,0,27.844722222222224,6,1.0,0.0,2,0.9749,-0.2225,2,4,0,0,0,12.9795816,77.5819175,1.74,0,0.3821,0.5787,0.6929,5,2.5,0,0,1,63,0.0862,0.1211,92.72,0.0815,1.0,0.0
FKID002112,2024-03-19T03:53:06,ORR North 2,Unknown,Unknown,vehicle_breakdown,2.76,0,,3,0.7071,0.7071,1,0.7818,0.6235,3,4,0,0,0,13.0474691,77.5723147,7.186,1,0.0288,0.5787,0.6929,13,2.0,1,0,1,30,0.0429,0.0426,0.98,0.0947,1.0,0.0
FKID002113,2024-02-28T06:08:53,Mysore Road,Unknown,Unknown,others,3.45,0,387.2727777777778,6,1.0,0.0,2,0.9749,-0.2225,2,4,0,0,0,12.9618689,77.596462,2.806,1,0.0909,0.5787,0.6929,5,2.5,1,0,1,130,0.0862,0.1104,92.72,0.1315,1.0,0.0
FKID002114,2024-03-19T01:37:47,Bellary Road 1,Unknown,Unknown,vehicle_breakdown,2.76,0,,1,0.2588,0.9659,1,0.7818,0.6235,3,3,0,0,0,13.0369084,77.5894315,5.584,1,0.0747,0.5787,0.6929,13,2.0,1,0,1,113,0.0429,0.0541,0.98,0.0947,1.0,0.0
FKID002115,2024-02-28T07:02:55,Non-corridor,Unknown,Unknown,others,2.75,0,,7,0.9659,-0.2588,2,0.9749,-0.2225,2,0,1,0,0,12.984991,77.5722494,2.584,0,0.3821,0.5787,0.6929,5,2.5,0,0,1,12,0.0862,0.1211,92.72,0.1615,1.0,0.0
FKID002116,2024-03-19T01:45:43,Bellary Road 1,Unknown,Unknown,vehicle_breakdown,2.76,0,,1,0.2588,0.9659,1,0.7818,0.6235,3,3,0,0,0,13.0369092,77.5894681,5.584,1,0.0747,0.5787,0.6929,13,2.0,1,0,1,65,0.0429,0.0541,0.98,0.0947,1.0,20.39
FKID002117,2024-03-19T01:33:46,Tumkur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,1,0.2588,0.9659,1,0.7818,0.6235,3,3,0,0,0,13.0310562,77.5405823,7.742,1,0.0561,0.5787,0.6929,13,2.0,1,0,1,77,0.0429,0.0262,0.98,0.0947,1.0,0.0
FKID002118,2024-02-28T08:28:23,Old Airport Road,Unknown,Unknown,construction,8.35,0,,8,0.866,-0.5,2,0.9749,-0.2225,2,0,1,0,0,12.9543416,77.6804399,9.848,1,0.0093,0.5787,0.6929,2,5.5,1,0,0,0,0.2646,0.0789,119.51,0.2583,1.0,0.0
FKID002119,2024-02-28T05:31:47,Hennur Main Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,5,0.9659,0.2588,2,0.9749,-0.2225,2,4,0,0,0,13.0410583,77.622995,6.675,1,0.0118,0.5787,0.6929,13,2.0,1,0,1,125,0.0429,0.0625,0.98,0.0947,1.0,0.0
FKID002120,2024-02-28T09:08:08,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.2,0,0.12416666666666666,9,0.7071,-0.7071,2,0.9749,-0.2225,2,0,1,0,0,12.9665342,77.5050712,10.115,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,44,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID002121,2024-02-28T07:21:14,Airport New South Road,Unknown,Unknown,accident,9.11,0,1.1466666666666667,7,0.9659,-0.2588,2,0.9749,-0.2225,2,0,1,0,0,13.0036663,77.6171413,2.939,1,0.0082,0.5787,0.6929,0,6.0,1,0,0,0,0.0301,0.1045,0.81,0.3171,1.0,0.0
FKID002122,2024-02-28T09:10:48,ORR North 1,Unknown,Unknown,vehicle_breakdown,3.04,0,,9,0.7071,-0.7071,2,0.9749,-0.2225,2,0,1,0,0,13.0460949,77.6022145,6.594,1,0.0337,0.5787,0.6929,13,2.0,1,0,0,0,0.0429,0.08,0.98,0.1747,1.0,0.0
FKID002123,2024-02-28T05:18:13,Bellary Road 2,Unknown,Unknown,vehicle_breakdown,2.76,0,,5,0.9659,0.2588,2,0.9749,-0.2225,2,4,0,0,0,13.0803194,77.5925547,10.372,1,0.0464,0.5787,0.6929,13,2.0,1,0,1,72,0.0429,0.0317,0.98,0.0947,1.0,0.0
FKID002124,2024-02-28T05:25:12,Mysore Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,5,0.9659,0.2588,2,0.9749,-0.2225,2,4,0,0,0,12.9680242,77.6003686,2.173,1,0.0909,0.5787,0.6929,13,2.0,1,0,0,0,0.0429,0.1104,0.98,0.0947,1.0,0.0
FKID002125,2024-02-28T05:32:28,Bellary Road 1,Unknown,Unknown,vehicle_breakdown,2.76,0,,5,0.9659,0.2588,2,0.9749,-0.2225,2,4,0,0,0,13.0368728,77.5892809,5.582,1,0.0747,0.5787,0.6929,13,2.0,1,0,1,37,0.0429,0.0541,0.98,0.0947,1.0,0.0
FKID002126,2024-02-28T09:50:36,Mysore Road,Unknown,Unknown,vehicle_breakdown,3.04,0,1.8602777777777777,9,0.7071,-0.7071,2,0.9749,-0.2225,2,0,1,0,0,12.9378809,77.5211092,9.788,1,0.0909,0.5787,0.6929,13,2.0,1,0,1,23,0.0429,0.1104,0.98,0.1747,1.0,0.0
FKID002127,2024-03-19T04:05:42,Magadi Road,Unknown,Unknown,road_conditions,4.14,0,120.58,4,0.866,0.5,1,0.7818,0.6235,3,4,0,0,0,12.989572,77.5016956,10.222,1,0.03,0.5787,0.6929,10,3.0,1,0,1,54,0.1235,0.0408,172.08,0.1381,1.0,0.0
FKID002128,2024-02-28T07:12:22,Mysore Road,Unknown,Unknown,vehicle_breakdown,3.04,0,,7,0.9659,-0.2588,2,0.9749,-0.2225,2,0,1,0,0,12.9665079,77.5871803,2.481,1,0.0909,0.5787,0.6929,13,2.0,1,0,0,0,0.0429,0.1104,0.98,0.1747,1.0,0.0
FKID002129,2024-02-28T07:07:01,Old Airport Road,Unknown,Unknown,vehicle_breakdown,3.04,0,,7,0.9659,-0.2588,2,0.9749,-0.2225,2,0,1,0,0,12.95932396,77.65444326,7.046,1,0.0093,0.5787,0.6929,13,2.0,1,0,1,67,0.0429,0.0789,0.98,0.1747,1.0,15.09
FKID002130,2024-02-28T08:48:54,Mysore Road,Unknown,Unknown,accident,9.11,0,,8,0.866,-0.5,2,0.9749,-0.2225,2,0,1,0,0,12.9663931,77.5871595,2.494,1,0.0909,0.5787,0.6929,0,6.0,1,0,0,0,0.0301,0.1104,0.81,0.3171,1.0,0.0
FKID002131,2024-02-28T11:08:59,Mysore Road,Unknown,Unknown,vehicle_breakdown,2.76,0,2.0941666666666667,11,0.2588,-0.9659,2,0.9749,-0.2225,2,1,0,0,0,12.9680089,77.6004777,2.178,1,0.0909,0.5787,0.6929,13,2.0,1,0,0,0,0.0429,0.1104,0.98,0.0947,1.0,0.0
FKID002132,2024-03-19T04:10:30,IRR(Thanisandra road),Unknown,Unknown,others,3.45,0,,4,0.866,0.5,1,0.7818,0.6235,3,4,0,0,0,12.9393156,77.6355349,6.825,1,0.0116,0.5787,0.6929,5,2.5,1,0,1,24,0.0862,0.0632,92.72,0.1315,1.0,0.0
FKID002133,2024-03-19T02:18:51,Mysore Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,2,0.5,0.866,1,0.7818,0.6235,3,4,0,0,0,12.9375353,77.5208464,9.833,1,0.0909,0.5787,0.6929,13,2.0,1,0,1,47,0.0429,0.1104,0.98,0.0947,1.0,0.0
FKID002134,2024-03-19T06:17:14,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,0.6416666666666667,6,1.0,0.0,1,0.7818,0.6235,3,4,0,0,0,12.9982847,77.6722483,8.354,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,18,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID002135,2024-03-19T02:34:35,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,2,0.5,0.866,1,0.7818,0.6235,3,4,0,0,0,12.9752471,77.5706111,3.05,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,10,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID002136,2024-03-19T06:20:58,IRR(Thanisandra road),Unknown,Unknown,vehicle_breakdown,2.76,0,1.5216666666666667,6,1.0,0.0,1,0.7818,0.6235,3,4,0,0,0,12.93753,77.6274494,6.48,1,0.0116,0.5787,0.6929,13,2.0,1,0,1,57,0.0429,0.0632,0.98,0.0947,1.0,0.0
FKID002137,2024-03-19T05:19:48,Non-corridor,Unknown,Unknown,tree_fall,5.0,0,439.9175,5,0.9659,0.2588,1,0.7818,0.6235,3,4,0,0,0,12.9715101,77.5684949,3.448,0,0.3821,0.5787,0.6929,12,5.0,0,0,1,29,0.3944,0.1211,78.75,0.033,1.0,0.0
FKID002138,2024-03-19T02:20:41,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,2,0.5,0.866,1,0.7818,0.6235,3,4,0,0,0,13.0655698,77.4533063,17.751,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,9,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID002139,2024-03-19T02:53:30,Mysore Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,2,0.5,0.866,1,0.7818,0.6235,3,4,0,0,0,12.9688585,77.5901555,2.125,1,0.0909,0.5787,0.6929,13,2.0,1,0,1,13,0.0429,0.1104,0.98,0.0947,1.0,0.0
FKID002140,2024-02-28T11:31:37,Mysore Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,11,0.2588,-0.9659,2,0.9749,-0.2225,2,1,0,0,0,12.9703792,77.6066712,2.189,1,0.0909,0.5787,0.6929,13,2.0,1,0,1,84,0.0429,0.1104,0.98,0.0947,1.0,0.0
FKID002141,2024-03-19T06:40:44,Bannerghata Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,6,1.0,0.0,1,0.7818,0.6235,3,4,0,0,0,12.9211004,77.6003174,7.354,1,0.0256,0.5787,0.6929,13,2.0,1,0,1,51,0.0429,0.0335,0.98,0.0947,1.0,0.0
FKID002142,2024-02-28T11:59:08,Bannerghata Road,Unknown,Unknown,pot_holes,3.45,0,234.9361111111111,11,0.2588,-0.9659,2,0.9749,-0.2225,2,1,0,0,0,12.8602848,77.5902661,14.115,1,0.0256,0.5787,0.6929,6,2.5,1,0,1,48,0.0242,0.0335,172.16,0.14,1.0,0.0
FKID002143,2024-02-28T13:12:17,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,13,-0.2588,-0.9659,2,0.9749,-0.2225,2,1,0,0,0,12.9768056,77.5856935,1.599,0,0.3821,0.5787,0.6929,13,2.0,0,0,0,0,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID002144,2024-02-28T11:44:08,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,0.32722222222222225,11,0.2588,-0.9659,2,0.9749,-0.2225,2,1,0,0,0,12.9723745,77.5866446,1.926,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,15,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID002145,2024-03-19T07:48:17,Bellary Road 2,Unknown,Unknown,vehicle_breakdown,3.04,0,0.9930555555555556,7,0.9659,-0.2588,1,0.7818,0.6235,3,0,1,0,0,13.1036169,77.6005732,12.966,1,0.0464,0.5787,0.6929,13,2.0,1,0,0,0,0.0429,0.0317,0.98,0.1747,1.0,0.0
FKID002146,2024-02-28T10:41:44,Hosur Road,Unknown,Unknown,vehicle_breakdown,3.04,0,,10,0.5,-0.866,2,0.9749,-0.2225,2,0,1,0,0,12.9101768,77.6271689,9.196,1,0.0365,0.5787,0.6929,13,2.0,1,0,1,96,0.0429,0.057,0.98,0.1747,1.0,0.0
FKID002147,2024-02-28T10:17:51,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.2,0,,10,0.5,-0.866,2,0.9749,-0.2225,2,0,1,0,0,12.9388153,77.6191067,5.924,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,45,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID002148,2024-02-28T10:15:31,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.2,0,,10,0.5,-0.866,2,0.9749,-0.2225,2,0,1,0,0,13.0220829,77.5632262,5.267,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,19,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID002149,2024-02-28T10:20:51,ORR North 2,Unknown,Unknown,congestion,6.83,0,,10,0.5,-0.866,2,0.9749,-0.2225,2,0,1,0,0,13.0448569,77.581621,6.609,1,0.0288,0.5787,0.6929,1,4.5,1,0,1,71,0.0441,0.0426,1.24,0.231,1.0,0.0
FKID002150,2024-02-28T10:53:43,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.2,0,,10,0.5,-0.866,2,0.9749,-0.2225,2,0,1,0,0,12.9570961,77.5742402,4.085,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,100,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID002151,2024-02-28T13:19:07,Tumkur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,0.2063888888888889,13,-0.2588,-0.9659,2,0.9749,-0.2225,2,1,0,0,0,13.0292785,77.5396722,7.697,1,0.0561,0.5787,0.6929,13,2.0,1,0,1,65,0.0429,0.0262,0.98,0.0947,1.0,0.0
FKID002152,2024-03-19T07:59:27,Bellary Road 1,Unknown,Unknown,vehicle_breakdown,3.04,0,,7,0.9659,-0.2588,1,0.7818,0.6235,3,0,1,0,0,13.0189097,77.5838452,3.774,1,0.0747,0.5787,0.6929,13,2.0,1,0,1,203,0.0429,0.0541,0.98,0.1747,1.0,0.0
FKID002153,2024-02-28T17:30:53,Non-corridor,Unknown,Unknown,others,2.75,0,,17,-0.9659,-0.2588,2,0.9749,-0.2225,2,2,1,0,0,13.0694166,77.4455675,18.691,0,0.3821,0.5787,0.6929,5,2.5,0,0,1,38,0.0862,0.1211,92.72,0.1615,1.0,0.0
FKID002154,2024-02-28T14:19:25,Bannerghata Road,Unknown,Unknown,vehicle_breakdown,2.76,0,0.2833333333333333,14,-0.5,-0.866,2,0.9749,-0.2225,2,1,0,0,0,12.8570928,77.5889739,14.476,1,0.0256,0.5787,0.6929,13,2.0,1,0,1,18,0.0429,0.0335,0.98,0.0947,1.0,0.0
FKID002155,2024-02-28T12:49:41,West of Chord Road,Unknown,Unknown,vehicle_breakdown,3.86,1,,12,0.0,-1.0,2,0.9749,-0.2225,2,1,0,0,0,13.0079374,77.5487917,5.615,1,0.0213,0.5787,0.6929,13,2.0,1,0,1,17,0.0429,0.0632,0.98,0.0947,1.0,0.0
FKID002156,2024-03-19T09:17:02,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.2,0,0.22138888888888889,9,0.7071,-0.7071,1,0.7818,0.6235,3,0,1,0,0,12.9875536,77.4751319,13.096,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,8,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID002157,2024-02-28T15:11:10,Bellary Road 1,Unknown,Unknown,vehicle_breakdown,2.76,0,,15,-0.7071,-0.7071,2,0.9749,-0.2225,2,1,0,0,0,13.001201,77.5840085,2.036,1,0.0747,0.5787,0.6929,13,2.0,1,0,0,0,0.0429,0.0541,0.98,0.0947,1.0,0.0
FKID002158,2024-02-28T15:32:39,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,15,-0.7071,-0.7071,2,0.9749,-0.2225,2,1,0,0,0,13.0084486,77.6946979,10.954,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,23,0.0429,0.1211,0.98,0.0447,1.0,40.11
FKID002159,2024-02-29T00:04:07,Bellary Road 2,Unknown,Unknown,vehicle_breakdown,2.76,0,0.4216666666666667,0,0.0,1.0,3,0.4339,-0.901,2,3,0,0,0,13.1340883,77.616595,16.496,1,0.0464,0.5787,0.6929,13,2.0,1,0,1,48,0.0429,0.0317,0.98,0.0947,1.0,0.0
FKID002160,2024-02-29T01:29:03,Hosur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,0.03777777777777778,1,0.2588,0.9659,3,0.4339,-0.901,2,3,0,0,0,12.92118559,77.62042489,7.793,1,0.0365,0.5787,0.6929,13,2.0,1,0,0,0,0.0429,0.057,0.98,0.0947,1.0,0.0
FKID002161,2024-02-29T00:14:26,Non-corridor,Unknown,Unknown,accident,6.0,0,,0,0.0,1.0,3,0.4339,-0.901,2,3,0,0,0,13.0778533,77.4301137,20.61,0,0.3821,0.5787,0.6929,0,6.0,0,0,1,22,0.0301,0.1211,0.81,0.1871,1.0,0.0
FKID002162,2024-02-28T12:55:52,Mysore Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,12,0.0,-1.0,2,0.9749,-0.2225,2,1,0,0,0,12.9651411,77.5980377,2.452,1,0.0909,0.5787,0.6929,13,2.0,1,0,1,129,0.0429,0.1104,0.98,0.0947,1.0,0.0
FKID002163,2024-02-28T12:20:03,Mysore Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,12,0.0,-1.0,2,0.9749,-0.2225,2,1,0,0,0,12.9636801,77.5843185,2.895,1,0.0909,0.5787,0.6929,13,2.0,1,0,1,45,0.0429,0.1104,0.98,0.0947,1.0,0.0
FKID002164,2024-03-19T07:55:43,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.2,0,,7,0.9659,-0.2588,1,0.7818,0.6235,3,0,1,0,0,12.9386121,77.7473707,17.266,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,77,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID002165,2024-02-29T01:31:21,Hosur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,1,0.2588,0.9659,3,0.4339,-0.901,2,3,0,0,0,12.9025054,77.6316334,10.168,1,0.0365,0.5787,0.6929,13,2.0,1,0,0,0,0.0429,0.057,0.98,0.0947,1.0,0.0
FKID002166,2024-03-19T07:48:22,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.2,0,,7,0.9659,-0.2588,1,0.7818,0.6235,3,0,1,0,0,13.048064,77.5004272,12.376,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,89,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID002167,2024-02-29T01:56:16,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,0.43,1,0.2588,0.9659,3,0.4339,-0.901,2,3,0,0,0,13.0466837,77.5019219,12.156,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,97,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID002168,2024-02-29T02:21:52,ORR East 2,Unknown,Unknown,construction,7.59,0,,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,12.9696034,77.7005489,11.494,1,0.0229,0.5787,0.6929,2,5.5,1,1,1,136,0.2646,0.016,119.51,0.1783,1.0,0.0
FKID002169,2024-02-29T02:35:25,Non-corridor,Unknown,Unknown,pot_holes,2.5,0,,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,12.8785233,77.6096717,12.164,0,0.3821,0.5787,0.6929,6,2.5,0,0,0,0,0.0242,0.1211,172.16,0.09,1.0,0.0
FKID002170,2024-02-29T02:32:33,Hosur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,0.21055555555555555,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,12.92115128,77.62051642,7.8,1,0.0365,0.5787,0.6929,13,2.0,1,0,1,70,0.0429,0.057,0.98,0.0947,1.0,0.0
FKID002171,2024-02-29T02:49:45,Tumkur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,0.2777777777777778,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,13.0160987,77.562282,4.873,1,0.0561,0.5787,0.6929,13,2.0,1,0,1,2,0.0429,0.0262,0.98,0.0947,1.0,0.0
FKID002172,2024-02-29T02:18:35,Non-corridor,Unknown,Unknown,construction,5.5,0,21.861666666666668,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,13.1188317,77.577265,14.788,0,0.3821,0.5787,0.6929,2,5.5,0,0,1,57,0.2646,0.1211,119.51,0.1283,1.0,0.0
FKID002173,2024-03-19T07:10:45,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.2,0,,7,0.9659,-0.2588,1,0.7818,0.6235,3,0,1,0,0,12.9900352,77.5929919,0.461,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,154,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID002174,2024-02-29T02:52:45,Hennur Main Road,Unknown,Unknown,others,3.45,0,143.0275,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,13.0414005,77.6226506,6.693,1,0.0118,0.5787,0.6929,5,2.5,1,0,1,147,0.0862,0.0625,92.72,0.1315,1.0,0.0
FKID002175,2024-03-19T10:05:13,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.2,0,0.11,10,0.5,-0.866,1,0.7818,0.6235,3,0,1,0,0,13.0567366,77.5467281,9.405,0,0.3821,0.5787,0.6929,13,2.0,0,0,0,0,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID002176,2024-02-29T00:41:00,Old Madras Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,0,0.0,1.0,3,0.4339,-0.901,2,3,0,0,0,12.9853023,77.6435876,5.16,1,0.0322,0.5787,0.6929,13,2.0,1,0,1,70,0.0429,0.0456,0.98,0.0947,1.0,0.0
FKID002177,2024-02-29T02:58:43,Mysore Road,Unknown,Unknown,vehicle_breakdown,2.76,0,0.7661111111111111,2,0.5,0.866,3,0.4339,-0.901,2,4,0,0,0,12.9520767,77.540499,7.165,1,0.0909,0.5787,0.6929,13,2.0,1,0,0,0,0.0429,0.1104,0.98,0.0947,1.0,0.0
FKID002178,2024-02-29T03:49:47,ORR East 2,Unknown,Unknown,vehicle_breakdown,2.76,0,0.7033333333333334,3,0.7071,0.7071,3,0.4339,-0.901,2,4,0,0,0,12.9884265,77.6894444,10.126,1,0.0229,0.5787,0.6929,13,2.0,1,0,0,0,0.0429,0.016,0.98,0.0947,1.0,0.0
FKID002179,2024-02-29T04:00:18,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,0.9111111111111111,4,0.866,0.5,3,0.4339,-0.901,2,4,0,0,0,12.9939612,77.5957973,0.763,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,36,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID002180,2024-02-29T04:45:56,Airport New South Road,Unknown,Unknown,tree_fall,6.9,0,,4,0.866,0.5,3,0.4339,-0.901,2,4,0,0,0,13.016978,77.6295862,4.927,1,0.0082,0.5787,0.6929,12,5.0,1,0,1,21,0.3944,0.1045,78.75,0.083,1.0,0.0
FKID002181,2024-02-29T04:13:12,Tumkur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,1.1272222222222221,4,0.866,0.5,3,0.4339,-0.901,2,4,0,0,0,13.0264,77.544019,7.128,1,0.0561,0.5787,0.6929,13,2.0,1,0,1,49,0.0429,0.0262,0.98,0.0947,1.0,0.0
FKID002182,2024-02-29T03:09:01,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,3,0.7071,0.7071,3,0.4339,-0.901,2,4,0,0,0,12.9174564,77.5802737,7.929,0,0.3821,0.5787,0.6929,13,2.0,0,0,0,0,0.0429,0.1211,0.98,0.0447,1.0,0.0
